listener_id,artist_id
171-42-1013,ARNWZ1N1187B9B71BA
169-58-3849,ARTK5LU1187B9A654C
168-13-5215,ARVML631187B99E90D
165-51-6110,AR9F71I1187FB46CAF
164-39-1096,ARHOCKY11E2835D7CB
164-33-7355,ARK6JC91187B9B4B2D
163-89-6624,AR02YGA1187B9B8AC4
163-58-9009,ARCBYJW1187FB51FD8
163-45-7313,AREV0ZO1187B997221
162-78-3313,ARSG7NQ1187FB57482
162-21-5577,AR0X3JJ1187FB3A9A7
160-62-4231,ARO9IJB1187B9939D0
160-25-7919,ARED2DG1187FB3CB4D
159-91-5058,ARNFTGS1187B9A465F
158-90-1695,ARVAE6W1187FB3CAF3
157-99-9239,ARNLHY61187FB3A0C0
157-42-5123,ARJA5XT1187B9B89AA
155-92-8020,ARASYMJ1187B9ACAF2
155-66-0780,AR6LOPL1187FB4DABE
155-58-8353,AR8WHEJ1187B98CDCA
154-38-6951,ARY1VGA1187FB5A39E
153-40-4571,ARUP17W1187B98CAB9
152-41-0693,ARPPTNG11F50C482A3
151-51-7390,ARXYQYW122988F2066
151-42-6086,ARBPRDX1187B9B1CA3
151-21-6992,AR05NQH1187B98E875
151-01-3272,ARE8RCR1187B996BF2
150-09-6640,AR1VCLT1187FB4C8AC
149-46-8488,ARHTRR71187B98F305
148-51-5956,ARMBTFC1187FB56343
144-53-5143,ARVVLMQ11F4C8456E4
144-05-0606,AR342K51187B98B571
142-25-0796,ARWR6RK1187FB3AB52
142-02-8401,AREWQSE1187B9AEC6C
141-96-4063,ARRJNTE1187FB44E12
141-31-0797,ARXWAQQ1187B9AE954
140-65-6352,ARF3XJD1187FB38DE0
140-56-7552,ARPISA41187FB3DE42
139-95-1860,AR20BO61187B9B880E
139-59-6405,ARNMHWR11F4C83B384
139-45-6655,ARQWJ1D1187B990964
138-60-1016,ARHAMVP1269FCD2C1C
137-87-7497,ARSF0K11187B9AF319
136-37-7317,ARB1CNO1187FB4CE93
135-79-3345,ARRVPI51187B9A1F1B
135-45-8448,ARBIXZL12086C11573
135-16-5396,AR2EO6H1187B9A3B92
134-64-3476,ARRVUWA1187B9A0FE2
133-74-3278,ARBFCK11187FB4C89B
133-34-4404,AR107SB1187B9A79F9
132-89-6282,ARS8WH31187B9B8B04
132-19-3594,ARDSWIE1187FB39056
131-33-7727,ARXJSHW1187B9A2A52
131-29-7940,ARLIIVS1187FB5583B
130-57-0485,ART8F8O1187B9A538D
130-46-0151,ARN3O411187FB4D859
129-63-0218,AR8BMEQ1187B9B4214
128-70-0747,ARGP7WY1187FB45464
128-19-8349,AR9ILJF1187B9B80ED
127-61-3134,ART8F8O1187B9A538D
127-36-3697,AREPD8D1187FB3F5BC
127-22-6708,ARDF8K01187FB37200
126-07-9614,ARRCKE61187B99377F
125-73-0256,ARWMZYB1187FB480A7
124-60-1106,ARJ7KF01187B98D717
123-52-0691,ARWC3XN1187B9A8D82
122-54-2663,ARXDOUQ11F50C4A239
122-41-0806,ARI8ECO119B3403C34
118-10-6031,ARCP94M1187B9B0F56
117-90-5379,ARW2U4O1187FB4408B
115-66-5284,ARZH3SW1187B98C96E
115-42-2722,ARJ2PMY1187FB5B563
115-06-0722,ARU35NK1187FB46CFD
114-81-5158,ARU0HTX1187B98B4C6
114-51-4225,ARCVMYS12454A51E6E
114-41-8859,ARIZODP1187B9AD272
114-05-5935,ARAHQDS1187FB55275
113-91-5745,AROIL3N1187B9A9975
113-09-8798,ARPAH7U1187B9A308F
110-56-7213,ARZ507V1187FB4425E
109-87-5898,ARO41T51187FB397AB
108-91-4968,ARNCOPS1187FB5A086
108-43-7360,ARGESWU11F4C83BA07
107-29-9914,ARDAE2T1187FB50796
106-42-7932,ARBIPSC1187FB522FE
104-68-1361,ARC15471187FB4640C
104-46-7462,ARSEUOO1187B999569
103-15-3022,AR7JPF81187B988D23
101-96-5693,AR1Y37Q1187B9B66D2
100-52-7837,AREGV3K1187B9AF614
100-52-7837,ARLBNAC1187FB47151
101-96-5693,ARONPP01187B995FB5
103-15-3022,ARC43071187B990240
104-46-7462,ARG3UX61187B9AC05A
104-68-1361,AR5M35O1187B9A0D74
106-42-7932,AR32PK91187FB4D6E2
107-29-9914,ARZEA421187FB5B5BA
108-43-7360,AREV2491187B9B017E
108-91-4968,AR23EC41187FB4805D
109-87-5898,AR7H21J1187FB40C69
110-56-7213,ARASWKT1187B9923B7
113-09-8798,ARK0VFZ1187FB4309B
113-91-5745,ARK9K3O1187B98F504
114-05-5935,ARWGIOC1187FB4CBEF
114-41-8859,ARFVYJI1187B9B8E13
114-51-4225,AR2KSTE1187FB57A36
114-81-5158,ARUWLCL1187FB549B8
115-06-0722,ARHWVGW1187FB41479
115-42-2722,ARVXKTV1187FB44139
115-66-5284,ARMIMHT1187B98F038
117-90-5379,AR8XG9J1187FB418C1
118-10-6031,ARALUUG1187FB58696
122-41-0806,ARO41T51187FB397AB
122-54-2663,ARXR2N11187B99857E
123-52-0691,ARX9YIP1187B98A656
124-60-1106,ARJQ8WU1187FB37FCD
125-73-0256,ARY53RR1187B9AE485
126-07-9614,ARWLV931187B9B0F5A
127-22-6708,AR286CH1187B9B8441
127-36-3697,AR0IAWL1187B9A96D0
127-61-3134,AREPD8D1187FB3F5BC
128-19-8349,AR323JD1187FB483D0
128-70-0747,ARJRQL51187FB541AB
129-63-0218,AR6U6C51187B9B6F68
130-46-0151,ARLSGUY1187B98AEBC
130-57-0485,ARBJFXO122C8677DF0
131-29-7940,ARINXZA1187FB56902
131-33-7727,AR8R2KI11C8A415967
132-19-3594,ARHOSMU1242078130D
132-89-6282,ARJ7SQ31187B9AF432
133-34-4404,AR7AOEJ1187FB3D279
133-74-3278,ARFT5CP1187FB50263
134-64-3476,ARH861H1187B9B799E
135-16-5396,AR38I491187B9B2F2D
135-45-8448,ARTBQTE1187B9B8A0F
135-79-3345,ARKC83D1187B9AB367
136-37-7317,AR9YWMS1187FB43A34
137-87-7497,ARXB7B21187B98BEF0
138-60-1016,AR37E341187B989A3E
139-45-6655,ARN8NCB1187FB49652
139-59-6405,ARHYNR9119B8668FA3
139-95-1860,ARBZAIL1187FB5B1C8
140-56-7552,ARBJC9U1187B9A70AC
140-65-6352,ARAOAHG1241B9C8D9B
141-31-0797,ARMYKRB1187B98CFF0
141-96-4063,ARG36WO1187B9B3A9A
142-02-8401,AREUYDJ1187B9BA040
142-25-0796,ARAOADX1187B98AED3
144-05-0606,AR1VCLT1187FB4C8AC
144-53-5143,AR7ZI7Z1187B98BF55
148-51-5956,ARJDMBO1187B9AD118
149-46-8488,ARDZJ6H1187FB387F2
150-09-6640,AR3JLWI1187FB37141
151-01-3272,AR2KSTE1187FB57A36
151-21-6992,AREENKN1187B98F35D
151-42-6086,AR9AM2N1187B9AD2F1
151-51-7390,ARR40ZV1187B9A10A8
152-41-0693,ARZDUJG1242077E2C5
153-40-4571,ARN7OQ21187FB5A6B3
154-38-6951,ARG09R51187FB4D5C2
155-58-8353,ARJ3DXR1187FB4F879
155-66-0780,ARLMCCW1241B9CE7CB
155-92-8020,AR6IJ6U1187B99FC7C
157-42-5123,ARMPQIE1187FB3D4EB
157-99-9239,ARO7FES1187B9A59BE
158-90-1695,ARBB58Y1187B9B621B
159-91-5058,AR3TITY1187B99E790
160-25-7919,ARRESZG1187B9A3FBF
160-62-4231,ARXGASQ1187FB3C727
162-21-5577,ARSF4161187B9B449F
162-78-3313,ARU868Z1187FB47319
163-45-7313,ARTXGGI1187B9B3D58
163-58-9009,ARALP6I1187B989E27
163-89-6624,ARJ2PMY1187FB5B563
164-33-7355,ARSW5F51187FB4CFC9
164-39-1096,ARANIJI11F4C83EFD2
165-51-6110,ARUYVDC12086C11D5C
168-13-5215,AR2UQQ51187B9AC816
169-58-3849,ARHFEBO11F50C4825A
171-42-1013,ARXOUML1187FB48ACB
173-21-8272,AR0CDSK1187FB52ED6
173-94-9283,ARDDWUI1187FB379F7
175-71-6263,AROLDZG1187FB50AFB
176-06-0588,ARHONG11187FB3B120
176-60-4031,ARDKSWK1187B99092B
178-49-7195,ARWAPYC1187FB3FCAF
179-13-1350,ARPQ4Z01187FB3A736
180-16-0365,ARE73DO1187B9B9DDE
180-21-3141,ARS86AJ1187B9B4225
181-08-7848,ARBQ5TQ1187B992B8A
181-19-3330,AR0KBXO1187B996460
182-09-6169,ARCDLDD11F33E000A4
183-84-6914,ARROUEA1187FB4AA0F
184-50-1889,ARN6EWN1187B9A4600
184-98-9997,AR08NXW1187B99526D
185-29-5505,ARUUXNF1187B98FB36
185-38-7520,ARZMWNY1187B99EBF1
185-45-1319,AR4GP451187FB3F2BB
186-71-1925,ARUAKAN1187FB48204
187-40-5966,AR3RNXB1187B98F0B4
188-93-8834,ARFZDSJ1187FB494AB
189-39-9955,AR9LJ9D1187FB4303D
192-05-5731,ARE36MM1187B991E50
192-25-5783,AR9HNKW1187FB57EC6
192-29-3651,AR9ILJF1187B9B80ED
193-34-7537,ARRJFJ31187B9961EF
193-60-9884,ARK9W051187FB4B783
193-74-3987,ARMZJIZ1241B9CA2DB
193-84-0722,ARDVZTE1187FB5A0A1
194-26-0276,ARGAJDQ11F50C4EDDF
194-28-9813,ARUNYOW1187FB43F2A
195-59-7984,AR4L5ZC1187FB450A4
197-55-9955,AR0TZ7T1187B994E37
198-25-3868,AR5IDI61187FB43E75
198-38-1088,ARW2U4O1187FB4408B
198-39-5361,ARH1LE01187B98D68D
200-13-9647,AR8B1WY1187FB38366
200-17-3082,ARLDW2Y1187B9B544F
202-49-1502,ARIZCNG12802FDFC69
203-42-0282,ARB29H41187B98F0EF
203-92-1007,AR0V36F1187FB366B1
204-44-2058,ARJO8W91187B9AB734
204-52-9557,ARJBWQI1187B9B17D1
206-31-0137,ARUUXNF1187B98FB36
207-17-4539,ARWZE8O1187B9B8480
209-40-6885,AREUIRT11F4C8408E6
210-91-6574,ARW1DZQ1187B9A18E0
210-94-8787,ARSDSMG1187B98CB59
213-20-4298,ARN8NCB1187FB49652
214-27-0414,ARDPPNV11F4C842433
214-32-7221,AR858UO1187FB437B4
215-17-6222,ARRJNTE1187FB44E12
215-55-3203,ARHINI31187B995C1D
216-08-8790,AROMMO41187B99F8FF
217-29-2487,AROATPL1187FB48E12
218-17-5172,ARSIECN1257509EBB0
219-01-3991,ARFRKCM1187B99A041
219-02-0341,AR2B8ON1187FB58456
220-20-2813,ARBSAVH1241B9CA637
223-63-3989,ARH1LE01187B98D68D
223-73-9746,ARO6WZY1187FB3A86E
223-74-6114,AR3JMC51187B9AE49D
224-50-9865,AR8FMEN1187FB4A657
227-98-2491,ARZXYRK1187B99E432
228-51-3772,AR1DGSO1187FB59B15
229-93-4019,ARP7DLV1187FB4EF07
230-04-2535,ARCZ42S1187B98C0D7
230-07-0007,AR83XLX1187B991E33
230-27-9901,ARTML781187B9AF080
230-78-6125,ARN2C4X1187B9B363C
231-35-0442,ARMSL551187FB3F4B0
232-87-1158,ARL3VGT1187FB40E8E
233-29-7594,ARKKYQD11F4C83D170
233-78-0134,ARHWRBR119B8669309
235-04-7537,ARCT5P61187FB3D950
237-32-2663,ARMTXSP1187B990581
237-87-3041,AR5LE4K1187FB4C3BE
238-73-0331,ARH0Z131187B9B69E9
239-00-0125,ARB5S4L1187FB4AD20
240-85-3156,AR323JD1187FB483D0
240-89-4293,ARWLJLY1187B9AD881
241-29-4240,AR9OTFC11C8A415220
241-33-5568,ARDPTGD1187B9AD361
243-18-6977,ARTDQRC1187FB4EFD4
243-47-5816,AR8FMEN1187FB4A657
244-13-0194,ARXGICZ1187FB444DD
244-17-3252,ARGS67J1187FB3FC1A
245-71-5196,AROJ4RQ1187FB50102
246-51-5664,ARD7TVE1187B99BFB1
247-73-6046,ARUHYH21187B98BA89
248-49-7915,AREXX3T1187B989950
251-43-8880,ARXPPEY1187FB51DF4
253-08-5617,ARPNDSH1187B9B942F
254-05-1207,ARPTHEV123E29C17B3
255-11-5190,AR3USQW1187FB4A90D
255-80-2899,ARKQ6QN1187B9B016D
259-30-8119,ARUK0W21187B995456
260-18-4337,ARNR58F1187FB52FA9
260-30-8622,ARWGY6U1187B98B228
263-62-2346,ARYN2M61187B995BD6
263-82-4836,AR6IJJ41187B98C872
265-18-9351,AROI96Z1187B9A5304
265-36-7242,AREDCT51187B9A6DA6
265-75-9440,ARM4J201187B9B8B3B
266-49-7912,ARNLOIO11F4C841019
269-58-9433,ARYGSFW1187FB519B1
269-66-0386,ARKQN8X1187B99221C
269-76-7645,ARHKQGH1187B9A4DB4
270-44-1969,ARP72BU1187B99CD9A
273-98-1398,ARLQ5EV1187FB4491D
274-15-8745,ARJ5FD21187FB43F12
275-09-0102,AR25LGJ1187B9B2492
275-62-4483,ARGYHUI1187B9AC2A5
275-90-8240,ARWGY6U1187B98B228
276-30-8617,AR2WUJP1187B99364C
280-12-6201,AREBSCJ1241B9C7BDF
280-91-5333,ARRSNAA11F50C49717
282-83-5161,AR3TG3X1187FB4D577
284-19-9650,ARX9YIP1187B98A656
286-32-7482,ARDW74M1187B98DA34
286-59-2444,AR2H1J41187FB5C640
286-78-8857,AR243ZT1187B9A98D2
287-03-7097,ARFUSID1241B9C9462
287-06-1451,AR4MCB01187B98BF5C
289-09-6329,ARTHWIZ1187FB4258D
289-78-2674,AR0QL3J1187FB3748E
289-84-3609,AR0B8CT1187B9B2CF3
290-86-1975,ARDE7I31187FB43352
291-96-0485,ARYF20K1187B9B76BD
292-13-9773,ARMB95F1187B9B5B93
293-96-2010,ARGXXNS1187FB4BAA4
294-23-4202,AREUYDJ1187B9BA040
295-23-8594,AR2BBHS1187FB4AE06
298-57-0761,ARL62M311C8A4213F2
298-66-2150,AR7KA5V1187FB44E6B
298-86-4685,ARENLSD1241B9C71B9
300-96-8017,ART97VL1187FB3BD45
304-62-6447,ARWV4FQ11C8A42ABCE
304-79-1206,ARTYGL51187B98F9D3
304-82-7954,ARPH0O91187B99706D
306-08-3062,AR2O3B51187B98CD94
307-40-1161,AR1IY3B1187B98B384
308-00-6672,ARISHTQ1187FB3E6F0
309-72-9183,ARANIJI11F4C83EFD2
309-73-9987,ARO08R311C8A414C15
311-91-9517,ARI8GY11187B988DF4
312-59-1345,AREOGMA1187B9908EF
313-35-0693,AR2AGLK1187B9AAAD0
314-03-2646,AR41B9G1187B990D63
315-31-1009,AR6Y8JF1187B9BA1D5
315-50-0840,AR9OLFX1187B9A5762
317-22-1407,ARPAAPH1187FB3601B
317-81-5414,ARGY96L1187FB410ED
318-94-3415,AR9YI7H1187B9960E3
319-44-0821,ARVHJV91187B9B7C91
320-49-4807,ARGKWSI11F50C488CC
321-64-4370,AR8J63I119B8668504
321-95-9227,ARVD9M11187FB49291
322-10-9526,ARO4H5M1187FB4384D
322-23-9971,ARNSTES1187FB4FC9B
322-29-4005,AR6PMJQ1187B9B9655
324-19-3833,AR2XI6G1187B9AE7DA
324-42-2869,ARLNSD41187FB4D9A0
325-37-3173,AROGAPH1187B98CF9C
326-60-0418,ARYZ1NG1187FB3FD40
327-15-4094,ARJDMBO1187B9AD118
328-63-1144,AR2NJG71187FB5203E
330-30-8206,ARHINI31187B995C1D
333-53-4885,ARDCQM61187B9951CE
333-54-8286,ARELFAE1187FB40D0A
333-99-7256,ARMWXUE1187B9B9D3D
335-49-5144,ARD842G1187B997376
335-51-8691,ARDUJZJ1252CCFA253
337-26-9762,ARUG6DV1187B992475
338-32-9806,ARZCXO91187FB53708
340-52-6072,ARODBRG1187FB3FD99
341-87-9349,ARFLBJQ1187B9B928D
342-73-6521,AR7JPF81187B988D23
343-36-5195,ARL7K851187B99ACD2
345-53-8620,AR1W3MA1187B99E6D8
345-68-9802,AR7TTCH1187FB3F95C
347-66-2449,AR022JO1187B99587B
348-10-4520,ARBPRTL11F4C83CB05
348-90-7946,ARIQD5J1187B98D8DC
349-61-0674,AR3THYK1187B999F1F
350-27-8518,ARZRTZT124549A402A
350-94-7429,ARHXWB01187B9A205C
351-41-0634,AR6XZ861187FB4CECD
352-51-1745,ARTZMXB1187B990A55
353-49-6810,ARNSAEA1187B9B908E
354-82-7328,ARWVOHH1187FB5974B
355-35-7538,AR4MCB01187B98BF5C
357-28-0098,ARIQZ2V1187B98E546
357-29-6920,ARFAKQ01187B990163
358-02-1861,ARAEXD61187B9B7543
358-17-5226,ARP4QQS1187B998E46
359-22-5830,AROSI8L1187B9ACD43
361-20-7969,ARH1UTX1187FB50CAA
362-64-5502,ARFLHWV1187FB4E77F
363-10-0325,AROSI8L1187B9ACD43
364-73-8231,ARPMJGA11F4C83BDFE
366-20-4145,ARFCOGY1187FB454B4
368-84-0241,ARY1QJF1187B98EF3F
369-98-7600,ARN3O411187FB4D859
370-11-2111,ARRRVMG1187FB532AC
370-60-2101,AR9YS621187FB5AC07
370-74-3814,ARL1QL91187B994B08
371-70-0851,ARXB7B21187B98BEF0
374-16-5899,ARPOQKS1187B988FE2
374-24-3059,ARTPVDV1187B9A61F1
376-43-1956,AROG07L1187FB4C826
380-08-1806,AR06IFV1187B9977EC
381-52-4450,ARIWB161187B9AA1D5
381-96-3529,ARYT3BY1187B98C20E
382-20-5692,ARL5BEN1187B98E4D9
382-41-5237,ARPAAHK1187B9ABB00
385-51-0458,ARKON4P1187B98B291
385-72-0410,ARB78VW1187B98F81C
385-75-7224,ARXZP9T1187FB4565D
388-97-0249,ARO0QD41187FB3AB0A
389-27-4269,ARJXULI11F4C83C865
391-06-9198,AR65OLD1187FB5C103
391-44-0150,AR1DC0611A348EFB30
391-50-7481,AREWQSE1187B9AEC6C
393-30-8141,AR7KA5V1187FB44E6B
394-42-6151,ARBQ5TQ1187B992B8A
394-83-6440,ARQUMH41187B9AF699
395-29-7540,ARDUJZJ1252CCFA253
396-05-3601,ARGIABO1187FB4B3B5
396-99-9211,ARJA1841187FB3A029
398-83-9261,AR8RXRI1187FB4104B
399-23-7095,ART35UC1187FB4CC25
400-75-3522,ARSQDUN1187B98D7D7
401-68-5009,AR00LNI1187FB444A5
402-03-1210,AR7GUNF1187B990CCF
403-98-1430,ARQ6DNW1187FB4DF1D
404-87-1789,ARB4ZRM1187B993147
404-98-2467,ARL47TY11C8A416938
406-13-7720,ARMT23H1187B995083
406-40-7803,ARN03F71187FB4E3F4
406-49-6619,ART6QCS1187FB40CBD
406-63-9815,AR8W8DN1187FB35ED0
407-85-6343,ARPINYO12454A2E4AB
410-23-8274,ARIRBO11187FB4B219
410-92-8421,ARZL6CE1187FB3F264
413-01-5087,ART70HI1187B9A37BC
414-47-9959,ARMBTFC1187FB56343
415-36-9463,ARYCP7D1187B99516B
416-65-7568,AR4WS1U1187FB5B02E
416-92-0586,ARSK4D11187B9BA046
417-39-2967,ARBAUDK1187FB3BD7F
418-58-9017,AR035N21187FB3938E
418-64-2533,ARDPZFB1187B9A91C3
419-43-7740,ARBYBBY11F4C8458A8
420-55-1267,ARSPQ0H1187B999944
421-74-9864,AR26XQ61187FB36CF3
424-12-6778,ARB06Z71187B99049A
425-95-3545,AR1ZZOW1187B99BA84
428-19-1688,ARNEL2O1187FB4421A
428-23-2965,ARDI88R1187B98DAB2
428-59-5742,ARWPHDF1242077F0B8
428-68-2273,AR2W4T81187FB410A7
428-74-2320,AR3WMW01187B9921F7
429-97-9037,ARE8GLF1187FB52532
430-35-6865,AR3FOK11187FB3F4EE
431-46-4955,ARKEZNY1187B9B7F6C
431-67-3209,AROUOZZ1187B9ABE51
431-80-8255,AR2D0XK1187B98EC4A
433-57-2765,ARV38Z81187B98E608
434-21-0697,ARCRR5X1187FB3BD4A
436-90-8398,ARE2XN81187B98BB83
437-67-7611,ARLLUSZ1187B98ACDC
437-77-6856,ARZHXR61187FB3D065
437-86-8541,AR4UJ7O1187B994010
438-65-9088,ARNTTHK1187B98FF64
438-79-0870,ARW0Z9V1187B9A0699
440-93-8619,ARDK0551187FB5AC48
441-11-7081,AREW7CO1187B9A1B0D
442-28-6766,ARS4KT21187B9B9438
443-38-8821,AR35YUO1187B9AD83E
443-42-5367,ARUNHZF122988ED7DA
443-44-7634,ARDD1RC1187B9B52B4
446-58-9367,AREOREU1187B99AACD
449-77-5544,ARBFDJW1187B9AD27A
452-18-8462,AR8QHU51187B9A3341
452-34-3335,ARKKTIY11F4C845817
453-77-8327,ARJNOOU11F4C845A6A
454-50-9934,ARTL6FB1187FB4EAA7
454-83-2068,ARRH63Y1187FB47783
455-03-2380,AR78ZID1187B9B31ED
455-03-4644,ARRWQW61187FB5B301
457-29-4761,AREOREU1187B99AACD
457-42-4347,AROIHOI122988FEB8E
458-01-5623,ARAMIDF1187FB3D8D4
458-34-8887,AREE69X1187FB438D6
460-61-7301,ARY4N501187B9A5DE9
461-38-4138,AR2RVGR1187B9B3219
462-22-4098,ARGQANQ11F50C4769E
462-62-1923,ARNCOPS1187FB5A086
462-73-2877,ARVF2AD1187FB47580
463-72-4331,AR6BUYW1187B98E221
464-30-0566,ARKJKVO1187FB49D0A
464-61-5789,ARVGPOM1187FB55737
466-10-7277,ARPDVPJ1187B9ADBE9
466-26-8724,ARAZCWP129462A97F1
466-65-8752,ARWQGYW11F4C846BF2
467-12-4190,AR7AA2D1187B98B415
467-41-7366,AR72THZ1187B9974EF
469-55-8922,ARODP5P1187FB40142
470-04-2251,AR6892W1187B9AC71B
471-07-2098,ARU2JAB1187FB50C72
472-06-1004,AR4WHYC1187B9896E7
472-85-2766,ARF2EHS1187B994F4E
474-45-3239,ARVKAWO11F50C47C9A
476-42-1684,ARIP54S1187FB53259
476-77-3987,ARO3XZQ1187FB39351
476-97-5250,ARM9QAE1187B9AF687
477-04-6426,AR7I3G21187B98B4A2
477-57-9782,ARTDBI61187FB48479
480-24-8341,ARFEU2G1187FB54B2F
480-68-7765,ARNLO5S1187B9B80CC
481-29-5395,ARHPPJK1187B9AC897
481-51-8294,ARWXJTT1187FB509FD
482-52-5050,ARB4ZRM1187B993147
482-70-1359,AR1DGSO1187FB59B15
483-59-5028,AR2PT4M1187FB55B1A
484-67-7826,ARJSGPI1241B9C8855
485-46-2014,ARQGYP71187FB44566
489-74-8467,ARDIKTV11F43A69FA4
490-78-7844,ARKFYS91187B98E58F
491-76-7145,AR32JLC1187B9946AF
491-80-8618,ARNNC731187FB55D14
492-45-2707,AR2BBHS1187FB4AE06
493-40-6357,ARXK4ZA1187B99753A
495-83-8304,ARX99U51187B991481
496-33-0192,ARB9WJ11187B98BF17
496-37-2661,ARIRD6J1187FB5A98C
497-32-8190,ARI3W3K1187FB49E6F
498-94-7590,ARI945I1187FB4CC22
499-50-0307,AR6UVLC1187B9B4D4C
502-40-2192,AR3OYPP1187B9952E3
504-00-1023,ARTTIRC12086C121DC
504-29-2443,AR7SVRP1187FB55875
505-85-5013,ARF2EHS1187B994F4E
505-92-6775,ARS8KBY1187FB4BC7E
506-44-6836,AR3U3G01187FB58BA7
507-16-7670,AR695PK1187B996E35
507-71-2052,ARLR9U31187B9A71AD
509-45-4262,AR126G61187B9B88A6
511-41-4201,ARDK87R1187B98D51C
512-03-5604,ARSDSMG1187B98CB59
515-84-3974,ARPB4TX1187B98DDEA
516-33-3780,ARXKXC71187B99AA0E
516-46-6497,AR1VCLT1187FB4C8AC
516-78-2081,ARW1DRV1187FB40261
516-89-8901,ARZMFXN11F50C476D0
520-24-0112,ARYQ8281187FB58C34
520-30-2621,AR9E43L1187FB566FA
520-72-7819,ARVJ0JK1187B98C9C0
521-81-7853,ARQ0BZY1187B99F093
521-84-8972,ARG3UX61187B9AC05A
522-22-0885,ARKJHKX1187FB5AEE5
522-54-0101,ARMWZF41187FB387F9
522-82-2723,ARIK8T31187B9A4D4F
523-02-5982,ARP06GY1187B98B0F0
523-44-3880,ARDQ9AP1187B9BA3F6
523-75-9333,AR2PNSZ1187B9AF0A4
526-58-5967,AR4GP451187FB3F2BB
528-70-0912,ARJ0FG21187B99F7C4
529-10-4191,ARVEJ9M1187FB4DC44
530-18-1937,AR5GLIU1187FB4638A
530-96-2985,AR6C8EJ1187FB3F473
531-29-7133,ARXFY0N11C8A423D05
532-72-0402,ARKA2YS1187B9A4060
533-06-5771,AR49A9P1187FB3BBBF
533-46-5943,ARRS5961187B99F9DE
533-64-9448,AR0JPOG1187FB37383
534-27-6708,ARVAE6W1187FB3CAF3
534-37-5115,ARXPPEY1187FB51DF4
535-24-2991,AR32JLC1187B9946AF
535-49-5771,ARSVRVA1187B99228A
535-94-5077,ARGBGC71187FB3DD0B
536-18-0713,AR1RMYB1187FB5A59E
538-70-8109,ARALUUG1187FB58696
541-28-1781,ARUKJUP12086C14589
541-96-6588,ARNNQ9E1187FB3C82F
542-15-9090,ARLTWXK1187FB5A3F8
542-55-4025,ARIR1PS1187B9AFFFA
542-90-4315,ARHTHC01187B9B6D2A
543-64-0431,ARK7ZPW1187B99C170
544-26-8200,AREW0021187B9AF8F9
544-56-6737,AR3O0021187B999BC8
544-98-0447,ARW1DZQ1187B9A18E0
546-01-1672,AR4W5GR1187FB51F7E
546-74-0221,AR11NP91187B9901B4
547-35-7959,ARGNGRI11E2835D567
548-96-0771,AR5ZJLK1187B9B3A8E
549-08-4117,ARSYHZ21187B99F5F5
549-10-5604,AR1ZKBE1187FB53629
549-54-4327,ARMIQRB12298900AFB
550-29-8427,AR8BMEQ1187B9B4214
551-12-3523,AR6J3X81187FB59A7B
551-17-6755,ARZS5VW1187FB567E8
552-74-0171,ARKON4P1187B98B291
554-08-7450,ARUTP601187FB388AC
555-09-3345,ARIKFQP1187B99A246
555-26-1537,ART97VL1187FB3BD45
555-59-0063,AR0WAW61187B98B7D7
559-11-7395,ARD2HR71187B99548F
559-98-2940,ARHDQMJ11F50C4F61E
560-57-9469,ART3O5Z1187B9AB043
562-28-9368,AR3KGPQ1187FB53C84
562-65-2946,ARWQ2DR1187B98FF28
562-97-9549,ARY6EBA1187B9AD525
565-75-3877,ARKL4LE1187B98FDBC
566-39-5436,AR4OHL91187B9B2EB9
567-43-6113,AR4JY8V1187B98A62F
568-18-2119,ARLYUP11187B98B92B
571-72-0962,ARPKATM1187B9B76E6
573-74-8507,ARN8YG41187B99A480
575-00-8142,ARGUACZ1187FB3F35C
576-67-9789,AR0B6VD1187B99C293
576-90-2746,AR2G8UI1187FB3F33C
577-23-5449,ARRVUWA1187B9A0FE2
577-49-8640,AR051KA1187B98B2FF
577-86-9856,ARODBRG1187FB3FD99
578-14-6508,ARXFAOQ1187B9A3616
578-39-0060,ARK9TRQ1187B99C095
580-97-6322,AR4F94Q1187FB43432
580-98-8400,ARCF06I1187B995398
584-57-1379,AR5IHI31187B998618
584-98-2885,AR03BDP1187FB5B324
585-27-7604,ARA0YAE1187B9B1D16
590-03-4211,ARIIEQL1187FB5CE68
590-34-2705,AR202MX1187B9B0383
591-94-3179,ARQVLQJ1187B98F11F
592-49-3979,ARHTHC01187B9B6D2A
594-83-5066,ARVMFE61187B992463
595-14-5105,ARUKN9H1187B9B71C8
597-50-5433,AR8WHEJ1187B98CDCA
597-54-8175,AR6EVQA1187B9AA1DF
597-63-3677,ARHPBZT1269FCD0B57
597-70-5592,ARBKEA91187B98CE1F
597-86-1332,ARORDXJ122ECCBB264
598-08-7104,ARCYE581187B9A1482
598-30-7019,ARFLZK31187B9B0E15
598-57-4739,ARAN38V1187FB4C4EE
600-30-3919,ARCK6OL1187B99B25F
600-84-2216,ARRHZLW11E2835E799
601-06-1726,ARZXMYV1187FB5B99B
601-08-0517,AR7JAMC1187B98BCF3
602-22-1660,AROCBZZ11E2835D652
603-24-7464,ARD3ICK1187B9A56C9
603-73-4615,AR3JMC51187B9AE49D
603-76-4836,ARECPYG11C8A42B5BF
604-28-5886,AREVNGE11F50C49B9A
604-30-5336,ARLF0QY1187FB4FDCC
604-71-2962,ARW63KF1187B98AC48
